text;label
"""kericuhan"",nanti ya jiks punya kesempatan aku mau kenalan sama dia, paras muka bolehlah tspi sifat sedikit maucari kesalahan org dikritik/ dicela,spy bisa ngetop, ini sdh kali ke 2 cari masalah ke kel.jokowi,ingat !! kan !";no
dibeberken/dibentangken/ dibritaken-disebarken-dibuktiken-;no
gara2 dokter tifa mengeluarkan berita pernyataan diragukan akhirnya gibran sendiri bawa ke mendikbud tuk klarifikasi, dokter perempuan yg mencari sensasi,sebensrnya fia bukan dokter itu,lebih cocok disebut bintang sinetron yg mdu cari jln ngetop,dulu bilang juga jokowi sekarang cari anaknya buat;no
sebaiknya dilaporkan saja yg membuat hoax, biar jd pelajaran, menurut saya itu dokter gil*;no
tdk perlu kaget, dokter tifa pengin terkenal dgn cara yg berbeda. tapi caranya krg cerdas, sehingga dokter tifa kelasnya sama dgn bambang dan sugik nur. bedanya, bambang dan sugik nur sdh merasakan sejuknya hawa jeruji besi, sdgkan dokter tifa blm. menuduh itu mbok yg berkelas, jgn asal njeplak.;no
untuk kesekian kalinya dugaan dr.tifa meleset. dengan demikian tuduhan palsu itu malahan membuat nama gibran semakin populer di masyarakat.;no
pasti ulah pendukung genjer pornowo;no
gus,mbok sing apik lek ngomong, ojo dadi buzer membabi buta, dosane digowo mati, eling gus,maturnuwun.;no
kalau ijazah pak. lurah itu mas petra tanya ke mensekneg prof. dr. sutikno mantan rektor ugm yang jadi menteri sekertaris negara nkri pak lurah presiden jokowi.;no
hikhikhik, dokter tifa rupanya barisan sakit hati juga rupanya dokter kok ikut sakit hati. gibran rakabuming raka ijazah s-1 singapore dan sudah di sesuaikan di nkri, di dalam sekolah di singapore itu bahasa pengantar dosennya bahasa inggeris jadi lebih berkualitas yang mana ya silahkan jawab ?;no
kl bebal itu, udah dksi fakta jg model ga percayaan. pdhal ada cara mudah, kl ga percaya silakan dibuktikan secara fakta. tp banyak yg menolak percaya hanya karna kegemarannya menyukai hoaks. niscaya 7 turunan nasib orang begini tidak akan berubah;no
ancen tenan! (bull shit!);no
issue nya.. jng receh receh gitu bro .. apalagi.. ngak kuat dasarnya.. klo ada bukti bolah boleh aja... klo boong / fitnah malu lah.... ayo cari issue yg sexy dan gede .;no
mau lulusan apapun tapi kok jiwamu pengecut le, ksatria dikitlah,mundur dengan gagah berani dari pdip,kembalikan kta nya dan mundur dari walikota, itu baru ksatria, orang begini kok mo dijadikan pemimpin, bullshit!!!;no
kalo ijazah pak lurah piye???;no
masih muda kok nipu. biasanya orang sana terkenal pekerja keras, kadang lentur juga sih buat nyopet.;no
bener2 ini anak tengil banget, kecil2 udah nipu sekian miliar gila aja, gmna orang yg strugle ngumpulin uang utk bisa beli tiket ... ooh fu**k;no
katanya bapaknya mau ganti itu uang2 yg ditilep anaknya...gimane? haah....setali tiga uang kayaknya mah...;no
ahahahahahahahahahahaha....kapok !!!;no
niat baik. didukung banyak orang baik. semoga ditangan ganjar mahfud indonesia semakin demokratis, semakin bermartabat.;no
kebanyakan cewek batak baik-baik, ini kok lain sendiri ya ..... !!!;no
bibit unggul calon koruptor;no
kalo ada uang paling lama hukuman vonis 6 bulan;no
penjara juga sebentar asal dia mau berbagi;no
iyo pulo;no
salut. masih dibawah 20 thn sdh hebat menipu karena antusiasnya penonton konser;no
alhamdulillah gw ngga ikutan nonton ya ngga minat bgt walaupun ada uang;no
bocil hebat kebablasan lakukan tipu2. memanfaatkan rasa penasaran penggemar coldplay tanpa rasa bersalah. penipu tdk memikirkan resiko kecuali lari dari tanggung jawab krn merasa lebih pintar dr orang lain.;no
jangan.adik gda.oknum2 org dalam juga harus.ditangkap.pasti ada kongkalingkong.inilah bangsa kita.yg otaknya cuma mau nipu.sebegitu hebat pihak dari coldplay.tidak ada yg terlibat.hebat.hebat.maap.tanpa mengurangi rasa hormat.kagak mungkin maen sendiri.;no
kok bs yakin bgt nyerahin miliaran sm bocil;no
hedonis kriminal;no
ini bisa dijadikan duta penipu.dan juga bisa untuk caleg .pasti partai politik suka yg kaya gini.dengan pengalaman tipu menipu.;no
muke gile 19 tahun cuy.. kalian udah dapet apa pas umur segitu..? wkwk;no
aman lah... hanya percaya manusia jd tuhan nanti dosanya akan dihapuskan sm tuhan yg disiksa itu😏;no
oooh suku batak ini pemudi;no
tp faktanya muda foya2 sebentar lalu masuk penjara yg lama..masa depan hancur..reputasi pribadi dan keluarga rusak dimata suku batak, malu tak terkatakan lg, ingin bunuh diri minum baygon saja..ini mental rusak yg punya aķar dlm keluarga..mungkin dia mencontoh seseorang.. wanita yg malang..;no
milenial, sekali lagi milenial !!! yang digembar-gemborkan oleh kampanye nusrongrong wahid, fuchry hamzah dan hakibulrochman di mana usia biologis muda dijadikan barang komoditi kampanye si cawapres kencur, milenial penerabas kursi jabatan politis, gdaritonang, milenial penerabas kekayaan materi !;no
setidaknya kebenarnya sdh terbukti di usia muda wkwkwkwk;no
mungkin dia yakini benar...muda foya2..tua kaya raya..mati masuk surga...wkwkwkwkwk;no
garongwati jalur hedon;no
gen z mental fomo yg percaya pd sesama gen z yg serakah...padahal coldplay adlh band masa2nya gen millennial dan boomer.;no
anak ni ise ma naeng on..debora aritonang umur 19 thn..sdh jd penipu ulung. sian ise ma marguru on.. tuani ma tarboto..asa jora masuk penjara..;no
pelaku kaya begini sih cuek aja wong hukuman cuma 1-2 tahun di sel, uang penipuan uda aman di belanda, belum aset yg diumpetin, ya pasang badan aja nga lama toh nanti keluar tetap kaya bosku;no
apa benar matamu sudah melihat sendiri? melihat korbannya? melihat kuburannya? kalaupun benar, seharusnya sudah ada kuburan baru yang sangat besar, atau setidaknya ada foto kuburan besarnya? org2 yg ngungsi jg di catat mati sm hamas. jangan lngsng telan informasi yg metodenya gak jelas;no
begitulah cara kerja si penjajah. dimata saya , korban meninggal 13.300, ini bukan bela diri. tapi genocide. israel tidak boleh dibiarkan.;no
hamas yg memulai semua ini, israel hny bertahan... dan selalu anak2 & wanita dikorbankan dengan berlindung dari ketidakmampuan hamas... kenapa tdk perang terbuka jika memang inginkan perang sebenarnya... dan bawa2 solidaritas agama pulak, memalukan;no
resikonya hamas hrs tanggung sendiri knp ngumpet di pengungsian rumah ibada rs2 dan pakai masyarakat sipil jadi tameng;no
sayangnya dihitung pake jiwa supaya sumbangannya ditambah.kl pake ekor sumbangannya dikurangi.;no
12.000 +2.600 yang masih hilang;no
kalau tidak sependapat term yang digunakan, satukan saja dalam satu term yang sama: membela diri. israel membela diri, palestina juga membela diri, lalu terjadilah perang. apa tujuan supremasi perang? keadilan. keduanya mencari keadilan lewat jalan perang konvensional. apa lagi yang mau didebat?!;no
"jumlah angka kematiannya masih kecil, belum melampaui tragedi ""black death"".";no
israel membunuh dan menduduki tanah palestina disebut bela diri. warga palestina serang tentara dan warga israel disebut teroris. apapun yang dipropagandakan as dan sekutunya jadi pembenar.;no
sby jg tanda tangan...waktu 98;no
sdh tidak populer lagi bapa, bahkan partainya bakal turun terus elektabilitasnya;no
sdh lamaaaa nunggu sampe lebaran kuda..🫏🙊🙈;no
"ntr klo ahy ga dpt jabatan apa"" mau lari kemana lg pak beye??? 😁😁";no
ngaruh gak ya kira2?;no
prabowo itu hanya punya aura negatif disetiap pilpres gak peduli didukung oleh siapa saja, dia akan tetap hampir menang alias akan tetap kalah juga pada pilpres 2024 yg akan datang. jadi siap2 kecewa lagi para pendukungnya termasuk si sebeye ini....;no
sekalian beye nitip anaknya wkwkwkwk.... ada udangnya jg dia hadeh .... gak dimana az pejabat haus kekuasaan dan terakhir bnyak numpukin harta demi keturunan nya;no
bocil-nyempil- smacam-ada-krikil;no
yang penting cair bro...😁;no
lah yg pecat prabowo dan termasuk sby itu fakta bukan hoax . mikir donk;no
wah pasti dpt 4-5 jatah menteri neh. ahy dan ibas masuk kabinet neh hahaha;no
supaya tidak tertular virus kebencian, kalau anda memiliki kemampuan intelektual yang cukup, coba baca semua dokumen proses hukum atas tuduhan yang anda sebutkan itu.;no
gak salah pak, pelanggar ham di dukung, ada apa nih ???;no
partai idolamu itu nggak se-kece itu bung. emang enak jadi oposisi hanya karena gengsi ? madam pdip mungkin bisa, tapi yg lainnya ? mana mau merana lagi jadi oposisi setelah 10 tahun hidup enak jadi partai pemerintah ?;no
mending mulai buat plan-b. pdip udah biasa hidup senang menjadi partai penguasa, bakalan nangis bombay kalau disuruh jadi oposisi lagi. bakalan terjadi pemberontakan internal nanti, salah2 bakal tarik jokowi balik lagi buat menyelamatkan partai 😀;no
genjer mulai bingung ? katanya suruh protes ke pemerintahan jokowi tapi setelah jeblok neng mpuan mulai cuci piring gak nyuruh protes ke jokowi ...itu artinya klo genjer meneng pasti kebijakan pemerintahannya harus sesuai nek mega n klo salah genjer disalahkan wkwkwkwk;no
nasib petugas partai...;no
�� banteng blunder trussss.....hasil survey anjlok pula.....mulai panik nih;no
para pendukung capres..tim relawan...tim sukses..buka mata loe...baca sampai mata loe melotot...pelototin judul / tema di atas...yg bilang puan anak ketum pdip alias ketua dpp pdip...pdip tak instruksikan.....apacoba terusin sampai baca semua. orang puan sendiri bilang begitu..;no
mungkin ganjar belum memahami falsafah jawa ... jadi besar / tinggi tanpa menjatuhkan orang lain.;no
he heeee .... ya iya lah ......;no
mengkritik itu perlu, yg penting tdk mengada ada kritiknya, dan mengkritik itu tdk sama dgn menjelekkan orang lain.;no
ternyata ganjar pranowo sudah ketularan virus calon presiden yang selalu menjelekkan orang lain. sebelumnya saya simpati dengan ganjar tetapi setelah sering mengkritik dan menyalahkan pemerintah saya jadi ogah milih ganjar pranowo.;no
diperintah atau tidak....koreksi dan evaluasi atas kinerja pemerintah scr pribadi atau kelembagaan sah sah saja....dalam negara demokrasi...karena kalau kita tidak terbuka dgn kritik artinya kita bersikap lain kata lain perbuatan....ngakunya demokrasi ttp tdk mau dikritik. kritik ganjar positif.;no
pdip haruslah tenang tapi progresif, situasi yang dihadapi jauh berubah. warning : suksesi & regenarasi !!!;no
apa yg ganjar sampaikan itu hany memenuhi syarat spy dianggap kritis...pdhl apa yg ganjar sampaikan itu sdh komplit dilakukan by amin rais..jd lucu dan.aneh,ganjar.anak mamih kok main peran spt amin rais..ckp amin rais saja yg galak,ganjar cukup jd anak mamih...;no
karena ada pertanyaan suatu kondisi, wajar ganjar menjawab sepengetahuan dan sepemikiran beliau.....;no
dr awal ganjar digadang2 by netijen dg elektabilitad tinggi dan ahirnya pdip memenuhi harapan netijen,tipe ganjar itu sgt normatif,pragmatis,cari aman..setelah diberi peci oleh ketum,sgt trlihat diberi skenario untuk seolah2 kritis spt amin rais..tp gnjr lupa,amin rais sdh smpaikn smuanya..;no
"sentimen negatif yg dibangun oleh koalisi amin sdh lama tetapi tidak mendongkrak naik. apakah kritikan ganjar utk pemerintahan jokowi yg masih kader pdip masih relevan? rakyat melihatnya menjadi aneh krn jokowi menjadi ""lebih besar"" dari pdip dr pilar ""eksekutif"" (trias politica). rekonsiliasilah !";no
menepuk air di dulang ya mas. kepercik muka sendiri. yg menko polhukkam wakil sendiri. menkumham petugas partai sendiri. piye iki mas ganjar....;no
kok yang diikutin gambarnya binatang ya.. followers aneh ga sih?? situ waras? salam waras...;no
emang klo pdip dibuang jokowi kiamat ya? kok skrg modelnya pdip ini kyk ketakutan dibuang jokowi?? kemarin nyerang dengan sok paling berkuasa muoncongnya.. ingat ya suara banteng itu beda tipis sama suara kerbau, meskipun moncongnya dirubah warna coklat.. wkwkwk;no
pdip sdh besar duluan bung, baru ditumpangi oleh anak mantux.;no
hahaha mental kambing, harus ada gembala nya untuk jalan kemana..;no
dari dulu udah ga ok, kok. wkwkwkwk. tapi dulu masih sejalan dan saling menguntungkan, makanya ta*k kucing pun rasa coklat. kalau sekarang udah ga sejalan, makanya serang terosss.;no
pdip jadi besar karena jokowi terpilih jadi presiden...;no
ya ialah harus instruksi partai ,bukan kemauan diri sendiri ,partai jg harus tau ngak asbun .;no
hahaha....bentar2 demo bentar2 ribut....coba saja....;no
dewan nya kerja nya apa? itu ruu perampasan aset koruptor yg sudah diserahkan jokowi tidak dibahas.;no
apa2 kok harus di instruksikan oleh pdi-p? wah repot ini pdi-p mau ngatur segala nya, maka tidak heran jokowi akhirnya memilih meninggalkan pdi-p.;no
"pepatah jawa ""biyen ketok opo, saiki ketok opo"" dulu melihat (jokowi) seperti apa? sekarang melihat seperti apa? saya dulu memilih pdip & jokowi tapi pelan2 mulai aneh dengan pdip mbok jangan terlalu menyerang jokowi, saya pribadi merasa muak dan lucu melihatnya. sampaikanlah program2 pak ganjar";no
yg benar pdip suka dijilat sm petugasnya.;no
akew akew...ternyata cinta mati si akew sm di uban. bukan didikte sm pdip tapi si uban mental petugas partai, siapa yg kasih dia kekuasaan disitu di ngejilat!!!;no
kayaknya ini memang modus operandinya si puan.....setelah anak buahnya ngacak2 entar dia yg tenangin supaya kelihatan seperti penyelamat...ingat sebelumnya kasus serangan ke jokowi masalah 3 periode oleh adian napitupulu ....;no
sudah diduga, siuban memang secara pribadi tdk suka dgn jokowi sbg kepala pemerintahan;no
jokowi juga tdk bisa kerja kalau di dewan di acak2. nah.. selama ini di support, trus sekarang marah2. yang bodoh siapa?;no
anehhh bgt ganjarr kok gak di support abiss sama pdip hahahahahahaaha.. kalo ganjar kritik ya kalo bisa tambahinnn donkk kritikkk nya.. aneh bgt;no
biasalah...tiap pilpres, pemilu pasti hal2 spt ini sering muncul...tujuannya meraih simpati dan suara..😁;no
terus harus gimana? cinta buta ama jokowi? sudah jelas hukum kita diobrak abrik.;no
itu namanya kritis. karena dulu ok sekarang tidak ok lagi. makanya harus di kritik.;no
justru bagus. menunjukkan ganjar tidak di dikte tapi diberi kebebasan sama pdip. .;no
dulu jilat sekarang kritik. politikus. trus pada terpancing masyarakat lucunya, mudah bgt di pengaruhin. di belakang mah politikus walau keliatan musuhan nanti ngopi2 bareng ketawa2.;no
selang dan kritik keras jokowi, maka hasil survei mu akan semakin terjun bebas;no
terus kritisi pemerintah jokowi yg jeblok dan nepotisme klau perlu turunkan jokowi;no
turun atau naik elektabilitas seorang capres cawapres bagi rakyat tak begitu penting tetapi justru capres cawapres yang harus meningkatkan elektabilitasnya dengan berbagai cara.;no
simpati gimana? bapak mikirin gak nasib tukang souvenir nya, pemain u-20 nya, tukang parkir, belum yg bikin lagu, maskot, pelatih dan lain lain. ketolong et aja bisa datengin argentina pak;no
ya emang ganjarnya kebanyakan blunder juga. orang gol bunuh diri 1 udah malu. ini 5 gak sadar sadar. lama lama pemilihnya kabur sendiri;no
semakin kesini gw kok makin simpati pada pdip, partai yg gak baperan. bu mega punya intuisi jempolan. ketika pdip melarang tim israel ikut u20, faktanya israel memang layak diboikot. ganjar top, 2 paslon lain gak da suara waktu itu tanda mereka munafiq;no
bahhhh.... ayahku saja aku kritik. bahkan diriku sendiri pun kadang kala aku kritik. itu introspeksi diri menuju lebih baik lagi.--- autokritik+++;no
pada kalang kabut yg satu disuruh diam yg satu disuruh berceloteh wkwkwkwk panggung sandiwara abu abu;no
siapa yg bilang kalang kabut itu kan cumak km yg bilang km benci banget k pdi p ada apa si;no
"pdip krn keangkuhannya sekarang jadi plin-plan dan kalang kabut; padahal punya capres yg sgt mumpuni .... weleh-weleh ... kualitas tinggi capresnya partai pengusungnya .................";no
sungguh wajar pak ganjar bersikap demikian, soalnya super tega, 3 : 0 ga berasa bener.;no
jangan baperan dong klu jadi terjun ke politik. hal yg wajar pak jokowi di kritik. jadi santai ajah;no
"ya setuju..tp kali ini ibu mega salah langkah..over pede menyebut petugas partai ke presiden dan dampaknya spt kena tsunami..bu mega sampai kurus begitu..gk nyangka tiba2 jokowi berpaling ke prabowo..ibu mega pasti ""sakit"" karena begitu sayang ke jokowi.";no
jokowi besar krn pdip, kalau kebijakannya salah dan menabrak konstitusi harus dikoreksi donk. gama the next leader.;no
"saya yakin ibu mega ""kapok"" menggunakan istilah ""petugas partai"". dampaknya sangat dahsyat..ibu mega pasti menangis dan stress..sampai kurus begitu..ditinggal jokowi..";no
pdip partai pemerintah, ganjar ngritik pemerintah, terus cerdasnya di mana..? dasar tukang blunder.;no
